order_id,customer_name,customer_email,order_date,product_category,quantity,price,discount_percent,shipping_city,customer_phone
321,John Doe,john@example.com,2023-03-22 00:00:00,Clothing,5,224.05684428143798,0.0,new york,(555) 123-4567
323,Bob Johnson,bob@test.com,2023-03-22 12:00:00,Clothing,1,385.1013205056438,5.0,chicago,555-123-4567
324,ALICE WONG,alice@company.co,2023-03-22 18:00:00,Electronics,3,87.86500215798324,20.0,houston,N/A
325,John Doe,john@example.com,2023-03-23 00:00:00,Electronics,8,309.01032324404423,0.0,phoenix,(555)1234567
326,Charlie Brown,charlie@email.com,2023-03-23 06:00:00,Electronics,2,76.3235003160659,20.0,philadelphia,555.123.4567
328,david LEE,david@site.org,2023-03-23 18:00:00,Electronics,2,331.90802657089836,20.0,san diego,1234567890
329,John Doe,john@example.com,2023-03-24 00:00:00,Clothing,5,478.7411643308944,10.0,new york,(555) 123-4567
331,Bob Johnson,bob@test.com,2023-03-24 12:00:00,Books,1,37.956813364114616,20.0,chicago,555-123-4567
332,ALICE WONG,alice@company.co,2023-03-24 18:00:00,Clothing,5,148.27166659966807,10.0,houston,N/A
333,John Doe,john@example.com,2023-03-25 00:00:00,Electronics,9,138.23578503059392,15.0,phoenix,(555)1234567
334,Charlie Brown,charlie@email.com,2023-03-25 06:00:00,Electronics,1,131.01961154527993,5.0,philadelphia,555.123.4567
336,david LEE,david@site.org,2023-03-25 18:00:00,Clothing,8,132.277637926258,10.0,san diego,1234567890
337,John Doe,john@example.com,2023-03-26 00:00:00,Electronics,4,143.25536580302918,20.0,new york,(555) 123-4567
339,Bob Johnson,bob@test.com,2023-03-26 12:00:00,Electronics,5,230.37252280076459,5.0,chicago,555-123-4567
340,ALICE WONG,alice@company.co,2023-03-26 18:00:00,Home  Garden,6,390.5881729080388,20.0,houston,N/A
341,John Doe,john@example.com,2023-03-27 00:00:00,Electronics,7,42.02941720654877,20.0,phoenix,(555)1234567
342,Charlie Brown,charlie@email.com,2023-03-27 06:00:00,Home  Garden,8,248.9098848999583,0.0,philadelphia,555.123.4567
344,david LEE,david@site.org,2023-03-27 18:00:00,Home  Garden,2,40.700069693123716,5.0,san diego,1234567890
345,John Doe,john@example.com,2023-03-28 00:00:00,Clothing,9,454.15435213876134,15.0,new york,(555) 123-4567
347,Bob Johnson,bob@test.com,2023-03-28 12:00:00,Books,4,270.8861343148564,15.0,chicago,555-123-4567
348,ALICE WONG,alice@company.co,2023-03-28 18:00:00,Electronics,4,211.4368452743462,20.0,houston,N/A
349,John Doe,john@example.com,2023-03-29 00:00:00,Clothing,8,180.19822986683292,20.0,phoenix,(555)1234567
350,Charlie Brown,charlie@email.com,2023-03-29 06:00:00,Electronics,4,450.91833938676353,0.0,philadelphia,555.123.4567
352,david LEE,david@site.org,2023-03-29 18:00:00,Clothing,5,335.2569462260387,0.0,san diego,1234567890
353,John Doe,john@example.com,2023-03-30 00:00:00,Electronics,3,482.0632727646397,15.0,new york,(555) 123-4567
355,Bob Johnson,bob@test.com,2023-03-30 12:00:00,Clothing,9,469.043006396215,0.0,chicago,555-123-4567
356,ALICE WONG,alice@company.co,2023-03-30 18:00:00,Books,9,35.606360850151646,10.0,houston,N/A
357,John Doe,john@example.com,2023-03-31 00:00:00,Home  Garden,1,215.2087263463391,15.0,phoenix,(555)1234567
358,Charlie Brown,charlie@email.com,2023-03-31 06:00:00,Electronics,3,137.47731757140508,5.0,philadelphia,555.123.4567
360,david LEE,david@site.org,2023-03-31 18:00:00,Electronics,6,490.8355743436509,20.0,san diego,1234567890
361,John Doe,john@example.com,2023-04-01 00:00:00,Home  Garden,5,135.69973059768142,0.0,new york,(555) 123-4567
363,Bob Johnson,bob@test.com,2023-04-01 12:00:00,Home  Garden,6,107.06784005227266,10.0,chicago,555-123-4567
364,ALICE WONG,alice@company.co,2023-04-01 18:00:00,Electronics,7,287.01182474008885,20.0,houston,N/A
365,John Doe,john@example.com,2023-04-02 00:00:00,Home  Garden,1,237.32691847728475,15.0,phoenix,(555)1234567
366,Charlie Brown,charlie@email.com,2023-04-02 06:00:00,Electronics,9,486.28261151945316,5.0,philadelphia,555.123.4567
368,david LEE,david@site.org,2023-04-02 18:00:00,Books,4,181.2581223225412,5.0,san diego,1234567890
369,John Doe,john@example.com,2023-04-03 00:00:00,Home  Garden,1,65.90693459508735,15.0,new york,(555) 123-4567
371,Bob Johnson,bob@test.com,2023-04-03 12:00:00,Clothing,2,120.4052956761052,5.0,chicago,555-123-4567
372,ALICE WONG,alice@company.co,2023-04-03 18:00:00,Home  Garden,2,132.97366405674603,0.0,houston,N/A
373,John Doe,john@example.com,2023-04-04 00:00:00,Clothing,1,426.80186834215755,0.0,phoenix,(555)1234567
374,Charlie Brown,charlie@email.com,2023-04-04 06:00:00,Books,8,284.9991662584372,20.0,philadelphia,555.123.4567
376,david LEE,david@site.org,2023-04-04 18:00:00,Books,3,66.23674721591655,20.0,san diego,1234567890
377,John Doe,john@example.com,2023-04-05 00:00:00,Home  Garden,6,431.46844974122314,20.0,new york,(555) 123-4567
379,Bob Johnson,bob@test.com,2023-04-05 12:00:00,Clothing,9,43.157497331000776,20.0,chicago,555-123-4567
380,ALICE WONG,alice@company.co,2023-04-05 18:00:00,Electronics,9,356.83919764258667,0.0,houston,N/A
381,John Doe,john@example.com,2023-04-06 00:00:00,Clothing,4,276.3337264978966,0.0,phoenix,(555)1234567
382,Charlie Brown,charlie@email.com,2023-04-06 06:00:00,Electronics,5,50.045419415921344,0.0,philadelphia,555.123.4567
384,david LEE,david@site.org,2023-04-06 18:00:00,Home  Garden,9,247.50118069372303,0.0,san diego,1234567890
385,John Doe,john@example.com,2023-04-07 00:00:00,Electronics,8,91.22952468000511,15.0,new york,(555) 123-4567
387,Bob Johnson,bob@test.com,2023-04-07 12:00:00,Clothing,9,426.48793202552434,0.0,chicago,555-123-4567
388,ALICE WONG,alice@company.co,2023-04-07 18:00:00,Clothing,3,337.82094529126306,20.0,houston,N/A
389,John Doe,john@example.com,2023-04-08 00:00:00,Electronics,9,236.52482489029754,0.0,phoenix,(555)1234567
390,Charlie Brown,charlie@email.com,2023-04-08 06:00:00,Clothing,2,211.76511537640917,5.0,philadelphia,555.123.4567
392,david LEE,david@site.org,2023-04-08 18:00:00,Electronics,8,277.26161600938366,20.0,san diego,1234567890
393,John Doe,john@example.com,2023-04-09 00:00:00,Electronics,9,40.51382188212395,20.0,new york,(555) 123-4567
395,Bob Johnson,bob@test.com,2023-04-09 12:00:00,Electronics,2,405.13777244409135,10.0,chicago,555-123-4567
396,ALICE WONG,alice@company.co,2023-04-09 18:00:00,Electronics,8,235.02754002250944,10.0,houston,N/A
397,John Doe,john@example.com,2023-04-10 00:00:00,Electronics,6,35.45872300159152,0.0,phoenix,(555)1234567
398,Charlie Brown,charlie@email.com,2023-04-10 06:00:00,Books,8,395.27631769817623,15.0,philadelphia,555.123.4567
400,david LEE,david@site.org,2023-04-10 18:00:00,Clothing,2,136.724209095139,15.0,san diego,1234567890
401,John Doe,john@example.com,2023-04-11 00:00:00,Books,6,90.70611318182499,0.0,new york,(555) 123-4567
403,Bob Johnson,bob@test.com,2023-04-11 12:00:00,Electronics,5,380.80823778743115,15.0,chicago,555-123-4567
404,ALICE WONG,alice@company.co,2023-04-11 18:00:00,Electronics,1,264.4990711569293,0.0,houston,N/A
405,John Doe,john@example.com,2023-04-12 00:00:00,Home  Garden,2,110.39182433384916,20.0,phoenix,(555)1234567
406,Charlie Brown,charlie@email.com,2023-04-12 06:00:00,Electronics,8,440.1367382945,20.0,philadelphia,555.123.4567
408,david LEE,david@site.org,2023-04-12 18:00:00,Home  Garden,3,436.58342827254336,5.0,san diego,1234567890
409,John Doe,john@example.com,2023-04-13 00:00:00,Electronics,8,127.01014357695425,0.0,new york,(555) 123-4567
411,Bob Johnson,bob@test.com,2023-04-13 12:00:00,Clothing,2,492.64493150902877,20.0,chicago,555-123-4567
412,ALICE WONG,alice@company.co,2023-04-13 18:00:00,Clothing,8,388.2861133918953,0.0,houston,N/A
413,John Doe,john@example.com,2023-04-14 00:00:00,Electronics,1,23.312036400524313,10.0,phoenix,(555)1234567
414,Charlie Brown,charlie@email.com,2023-04-14 06:00:00,Home  Garden,6,41.9502497176411,10.0,philadelphia,555.123.4567
416,david LEE,david@site.org,2023-04-14 18:00:00,Electronics,3,455.5179008721645,0.0,san diego,1234567890
417,John Doe,john@example.com,2023-04-15 00:00:00,Clothing,8,273.96388099682997,0.0,new york,(555) 123-4567
419,Bob Johnson,bob@test.com,2023-04-15 12:00:00,Electronics,9,61.68211297874899,0.0,chicago,555-123-4567
420,ALICE WONG,alice@company.co,2023-04-15 18:00:00,Home  Garden,9,331.82225131490407,15.0,houston,N/A
421,John Doe,john@example.com,2023-04-16 00:00:00,Clothing,5,412.83054869411046,0.0,phoenix,(555)1234567
422,Charlie Brown,charlie@email.com,2023-04-16 06:00:00,Home  Garden,4,196.40580367870555,20.0,philadelphia,555.123.4567
424,david LEE,david@site.org,2023-04-16 18:00:00,Clothing,7,482.5935604113977,20.0,san diego,1234567890
425,John Doe,john@example.com,2023-04-17 00:00:00,Books,5,109.84556497256766,0.0,new york,(555) 123-4567
427,Bob Johnson,bob@test.com,2023-04-17 12:00:00,Electronics,3,150.69759946144202,5.0,chicago,555-123-4567
428,ALICE WONG,alice@company.co,2023-04-17 18:00:00,Electronics,7,398.49866532658126,5.0,houston,N/A
429,John Doe,john@example.com,2023-04-18 00:00:00,Electronics,5,293.02074928176717,10.0,phoenix,(555)1234567
430,Charlie Brown,charlie@email.com,2023-04-18 06:00:00,Home  Garden,7,320.94538459964883,5.0,philadelphia,555.123.4567
432,david LEE,david@site.org,2023-04-18 18:00:00,Electronics,4,204.0255316046029,0.0,san diego,1234567890
433,John Doe,john@example.com,2023-04-19 00:00:00,Home  Garden,2,458.39413351945115,0.0,new york,(555) 123-4567
435,Bob Johnson,bob@test.com,2023-04-19 12:00:00,Home  Garden,2,87.39786318932052,5.0,chicago,555-123-4567
436,ALICE WONG,alice@company.co,2023-04-19 18:00:00,Home  Garden,1,350.9905679027132,0.0,houston,N/A
437,John Doe,john@example.com,2023-04-20 00:00:00,Clothing,9,398.69806171474465,0.0,phoenix,(555)1234567
438,Charlie Brown,charlie@email.com,2023-04-20 06:00:00,Books,1,165.21322176308806,0.0,philadelphia,555.123.4567
440,david LEE,david@site.org,2023-04-20 18:00:00,Electronics,2,454.01019483522555,15.0,san diego,1234567890
441,John Doe,john@example.com,2023-04-21 00:00:00,Electronics,8,145.6831988151264,0.0,new york,(555) 123-4567
443,Bob Johnson,bob@test.com,2023-04-21 12:00:00,Books,6,78.94864874389162,20.0,chicago,555-123-4567
444,ALICE WONG,alice@company.co,2023-04-21 18:00:00,Books,3,108.98767751722008,20.0,houston,N/A
445,John Doe,john@example.com,2023-04-22 00:00:00,Electronics,7,100.2701712266328,0.0,phoenix,(555)1234567
446,Charlie Brown,charlie@email.com,2023-04-22 06:00:00,Home  Garden,9,448.0549579038565,0.0,philadelphia,555.123.4567
448,david LEE,david@site.org,2023-04-22 18:00:00,Electronics,5,84.5310987789137,0.0,san diego,1234567890
449,John Doe,john@example.com,2023-04-23 00:00:00,Electronics,6,225.758475000491,10.0,new york,(555) 123-4567
451,Bob Johnson,bob@test.com,2023-04-23 12:00:00,Books,4,50.89740164479781,0.0,chicago,555-123-4567
452,ALICE WONG,alice@company.co,2023-04-23 18:00:00,Home  Garden,4,442.384020519596,0.0,houston,N/A
453,John Doe,john@example.com,2023-04-24 00:00:00,Electronics,2,403.7657323663522,5.0,phoenix,(555)1234567
454,Charlie Brown,charlie@email.com,2023-04-24 06:00:00,Electronics,4,257.55131905255274,10.0,philadelphia,555.123.4567
456,david LEE,david@site.org,2023-04-24 18:00:00,Clothing,6,214.70287984479884,0.0,san diego,1234567890
457,John Doe,john@example.com,2023-04-25 00:00:00,Electronics,1,492.21405632788395,5.0,new york,(555) 123-4567
459,Bob Johnson,bob@test.com,2023-04-25 12:00:00,Clothing,1,320.9889238944313,0.0,chicago,555-123-4567
460,ALICE WONG,alice@company.co,2023-04-25 18:00:00,Books,6,91.31789869493466,0.0,houston,N/A
461,John Doe,john@example.com,2023-04-26 00:00:00,Electronics,8,442.14460156927555,0.0,phoenix,(555)1234567
462,Charlie Brown,charlie@email.com,2023-04-26 06:00:00,Clothing,2,219.46994708110142,5.0,philadelphia,555.123.4567
464,david LEE,david@site.org,2023-04-26 18:00:00,Clothing,4,16.17768478812193,0.0,san diego,1234567890
465,John Doe,john@example.com,2023-04-27 00:00:00,Clothing,3,284.2802849828075,20.0,new york,(555) 123-4567
467,Bob Johnson,bob@test.com,2023-04-27 12:00:00,Clothing,7,362.4832749608877,20.0,chicago,555-123-4567
468,ALICE WONG,alice@company.co,2023-04-27 18:00:00,Books,1,446.22644597872306,0.0,houston,N/A
469,John Doe,john@example.com,2023-04-28 00:00:00,Electronics,6,48.909226475084466,0.0,phoenix,(555)1234567
470,Charlie Brown,charlie@email.com,2023-04-28 06:00:00,Home  Garden,3,368.43328026677756,15.0,philadelphia,555.123.4567
472,david LEE,david@site.org,2023-04-28 18:00:00,Electronics,2,430.50675604701036,20.0,san diego,1234567890
473,John Doe,john@example.com,2023-04-29 00:00:00,Clothing,2,411.3411217922115,10.0,new york,(555) 123-4567
475,Bob Johnson,bob@test.com,2023-04-29 12:00:00,Books,1,358.0189713254226,0.0,chicago,555-123-4567
476,ALICE WONG,alice@company.co,2023-04-29 18:00:00,Electronics,3,164.0315554600367,15.0,houston,N/A
477,John Doe,john@example.com,2023-04-30 00:00:00,Home  Garden,9,240.87227047707918,20.0,phoenix,(555)1234567
478,Charlie Brown,charlie@email.com,2023-04-30 06:00:00,Electronics,7,412.6020798781311,0.0,philadelphia,555.123.4567
480,david LEE,david@site.org,2023-04-30 18:00:00,Electronics,4,185.32115000946646,10.0,san diego,1234567890
481,John Doe,john@example.com,2023-05-01 00:00:00,Electronics,2,252.16409915264694,5.0,new york,(555) 123-4567
483,Bob Johnson,bob@test.com,2023-05-01 12:00:00,Clothing,6,174.25194321172765,15.0,chicago,555-123-4567
484,ALICE WONG,alice@company.co,2023-05-01 18:00:00,Electronics,3,95.14318063651446,5.0,houston,N/A
485,John Doe,john@example.com,2023-05-02 00:00:00,Electronics,1,358.8868699620826,0.0,phoenix,(555)1234567
486,Charlie Brown,charlie@email.com,2023-05-02 06:00:00,Books,8,414.7293242269601,10.0,philadelphia,555.123.4567
488,david LEE,david@site.org,2023-05-02 18:00:00,Books,5,127.53831525041292,15.0,san diego,1234567890
489,John Doe,john@example.com,2023-05-03 00:00:00,Home  Garden,4,79.56627498288701,10.0,new york,(555) 123-4567
491,Bob Johnson,bob@test.com,2023-05-03 12:00:00,Electronics,3,230.6719796636522,5.0,chicago,555-123-4567
492,ALICE WONG,alice@company.co,2023-05-03 18:00:00,Electronics,9,376.92490511202016,0.0,houston,N/A
493,John Doe,john@example.com,2023-05-04 00:00:00,Home  Garden,5,329.0623165920203,0.0,phoenix,(555)1234567
494,Charlie Brown,charlie@email.com,2023-05-04 06:00:00,Electronics,3,314.2549980644313,5.0,philadelphia,555.123.4567
496,david LEE,david@site.org,2023-05-04 18:00:00,Electronics,6,422.30930101153234,15.0,san diego,1234567890
497,John Doe,john@example.com,2023-05-05 00:00:00,Books,2,240.93071202510063,10.0,new york,(555) 123-4567
499,Bob Johnson,bob@test.com,2023-05-05 12:00:00,Electronics,1,320.7296477649111,10.0,chicago,555-123-4567
500,ALICE WONG,alice@company.co,2023-05-05 18:00:00,Electronics,9,71.86972336660634,0.0,houston,N/A
501,John Doe,john@example.com,2023-05-06 00:00:00,Home  Garden,8,341.32700541696266,0.0,phoenix,(555)1234567
502,Charlie Brown,charlie@email.com,2023-05-06 06:00:00,Electronics,2,169.3009675615325,0.0,philadelphia,555.123.4567
504,david LEE,david@site.org,2023-05-06 18:00:00,Books,9,44.12416259957881,10.0,san diego,1234567890
505,John Doe,john@example.com,2023-05-07 00:00:00,Books,1,95.6919042162201,20.0,new york,(555) 123-4567
507,Bob Johnson,bob@test.com,2023-05-07 12:00:00,Home  Garden,8,121.3179829415223,20.0,chicago,555-123-4567
508,ALICE WONG,alice@company.co,2023-05-07 18:00:00,Home  Garden,2,420.1501513690406,10.0,houston,N/A
509,John Doe,john@example.com,2023-05-08 00:00:00,Electronics,4,146.8452833426611,0.0,phoenix,(555)1234567
510,Charlie Brown,charlie@email.com,2023-05-08 06:00:00,Electronics,7,325.0121359287667,20.0,philadelphia,555.123.4567
512,david LEE,david@site.org,2023-05-08 18:00:00,Home  Garden,5,261.20082904107596,10.0,san diego,1234567890
513,John Doe,john@example.com,2023-05-09 00:00:00,Electronics,8,159.60223158139834,10.0,new york,(555) 123-4567
515,Bob Johnson,bob@test.com,2023-05-09 12:00:00,Home  Garden,4,26.262783735588847,10.0,chicago,555-123-4567
516,ALICE WONG,alice@company.co,2023-05-09 18:00:00,Books,9,158.93373660795467,10.0,houston,N/A
517,John Doe,john@example.com,2023-05-10 00:00:00,Clothing,7,330.0497673603287,5.0,phoenix,(555)1234567
518,Charlie Brown,charlie@email.com,2023-05-10 06:00:00,Electronics,1,469.7693610397565,0.0,philadelphia,555.123.4567
520,david LEE,david@site.org,2023-05-10 18:00:00,Books,4,385.3717405022983,15.0,san diego,1234567890
521,John Doe,john@example.com,2023-05-11 00:00:00,Home  Garden,9,396.33919819411636,15.0,new york,(555) 123-4567
523,Bob Johnson,bob@test.com,2023-05-11 12:00:00,Home  Garden,9,137.54056020734146,0.0,chicago,555-123-4567
524,ALICE WONG,alice@company.co,2023-05-11 18:00:00,Books,6,454.52556504585664,10.0,houston,N/A
525,John Doe,john@example.com,2023-05-12 00:00:00,Electronics,6,338.6588328338587,0.0,phoenix,(555)1234567
526,Charlie Brown,charlie@email.com,2023-05-12 06:00:00,Home  Garden,5,284.6159091804156,20.0,philadelphia,555.123.4567
528,david LEE,david@site.org,2023-05-12 18:00:00,Electronics,2,229.05721646514846,10.0,san diego,1234567890
529,John Doe,john@example.com,2023-05-13 00:00:00,Electronics,8,235.5755528889439,5.0,new york,(555) 123-4567
531,Bob Johnson,bob@test.com,2023-05-13 12:00:00,Clothing,1,277.85762789201635,10.0,chicago,555-123-4567
532,ALICE WONG,alice@company.co,2023-05-13 18:00:00,Clothing,8,196.39626899550072,5.0,houston,N/A
533,John Doe,john@example.com,2023-05-14 00:00:00,Clothing,5,488.6321609702231,15.0,phoenix,(555)1234567
534,Charlie Brown,charlie@email.com,2023-05-14 06:00:00,Electronics,2,64.25309072989468,15.0,philadelphia,555.123.4567
536,david LEE,david@site.org,2023-05-14 18:00:00,Electronics,6,30.592090833988593,0.0,san diego,1234567890
537,John Doe,john@example.com,2023-05-15 00:00:00,Books,9,372.5530191757959,15.0,new york,(555) 123-4567
539,Bob Johnson,bob@test.com,2023-05-15 12:00:00,Clothing,6,147.21829147973983,20.0,chicago,555-123-4567
540,ALICE WONG,alice@company.co,2023-05-15 18:00:00,Home  Garden,9,430.5874216315692,10.0,houston,N/A
541,John Doe,john@example.com,2023-05-16 00:00:00,Electronics,8,153.18693292632992,20.0,phoenix,(555)1234567
542,Charlie Brown,charlie@email.com,2023-05-16 06:00:00,Clothing,6,456.27737920551846,10.0,philadelphia,555.123.4567
544,david LEE,david@site.org,2023-05-16 18:00:00,Home  Garden,8,404.40432065230493,0.0,san diego,1234567890
545,John Doe,john@example.com,2023-05-17 00:00:00,Electronics,9,18.823212244222702,0.0,new york,(555) 123-4567
547,Bob Johnson,bob@test.com,2023-05-17 12:00:00,Electronics,9,366.0687861144584,20.0,chicago,555-123-4567
548,ALICE WONG,alice@company.co,2023-05-17 18:00:00,Clothing,6,159.32803673920532,0.0,houston,N/A
549,John Doe,john@example.com,2023-05-18 00:00:00,Electronics,6,416.403385780835,15.0,phoenix,(555)1234567
550,Charlie Brown,charlie@email.com,2023-05-18 06:00:00,Clothing,4,147.94538722331566,0.0,philadelphia,555.123.4567
552,david LEE,david@site.org,2023-05-18 18:00:00,Clothing,8,65.16439130184914,0.0,san diego,1234567890
553,John Doe,john@example.com,2023-05-19 00:00:00,Clothing,2,354.8061289557899,10.0,new york,(555) 123-4567
555,Bob Johnson,bob@test.com,2023-05-19 12:00:00,Electronics,2,57.301890395766,0.0,chicago,555-123-4567
556,ALICE WONG,alice@company.co,2023-05-19 18:00:00,Electronics,1,128.5279758468311,5.0,houston,N/A
557,John Doe,john@example.com,2023-05-20 00:00:00,Books,1,16.077977775884246,0.0,phoenix,(555)1234567
558,Charlie Brown,charlie@email.com,2023-05-20 06:00:00,Electronics,9,239.69630307760787,10.0,philadelphia,555.123.4567
560,david LEE,david@site.org,2023-05-20 18:00:00,Home  Garden,4,303.1951673059018,20.0,san diego,1234567890
561,John Doe,john@example.com,2023-05-21 00:00:00,Electronics,6,155.64652577722242,10.0,new york,(555) 123-4567
563,Bob Johnson,bob@test.com,2023-05-21 12:00:00,Electronics,2,374.16466737848566,0.0,chicago,555-123-4567
564,ALICE WONG,alice@company.co,2023-05-21 18:00:00,Home  Garden,6,33.58998962939319,15.0,houston,N/A
565,John Doe,john@example.com,2023-05-22 00:00:00,Home  Garden,7,452.4185476440737,0.0,phoenix,(555)1234567
566,Charlie Brown,charlie@email.com,2023-05-22 06:00:00,Home  Garden,2,427.6092984516789,20.0,philadelphia,555.123.4567
568,david LEE,david@site.org,2023-05-22 18:00:00,Electronics,7,300.6785693526183,0.0,san diego,1234567890
569,John Doe,john@example.com,2023-05-23 00:00:00,Home  Garden,1,447.2282240884296,0.0,new york,(555) 123-4567
571,Bob Johnson,bob@test.com,2023-05-23 12:00:00,Clothing,3,48.694889473506024,0.0,chicago,555-123-4567
572,ALICE WONG,alice@company.co,2023-05-23 18:00:00,Clothing,6,127.35998325567367,20.0,houston,N/A
573,John Doe,john@example.com,2023-05-24 00:00:00,Books,9,399.3433565630932,15.0,phoenix,(555)1234567
574,Charlie Brown,charlie@email.com,2023-05-24 06:00:00,Books,6,26.988430695976827,20.0,philadelphia,555.123.4567
576,david LEE,david@site.org,2023-05-24 18:00:00,Electronics,7,497.76438293374184,5.0,san diego,1234567890
577,John Doe,john@example.com,2023-05-25 00:00:00,Clothing,9,429.2910859803943,0.0,new york,(555) 123-4567
579,Bob Johnson,bob@test.com,2023-05-25 12:00:00,Clothing,8,41.18404555045475,5.0,chicago,555-123-4567
580,ALICE WONG,alice@company.co,2023-05-25 18:00:00,Home  Garden,8,417.3730220489978,0.0,houston,N/A
581,John Doe,john@example.com,2023-05-26 00:00:00,Home  Garden,2,303.4994690068332,20.0,phoenix,(555)1234567
582,Charlie Brown,charlie@email.com,2023-05-26 06:00:00,Electronics,4,66.31716855918775,5.0,philadelphia,555.123.4567
584,david LEE,david@site.org,2023-05-26 18:00:00,Electronics,4,455.71714152393025,5.0,san diego,1234567890
585,John Doe,john@example.com,2023-05-27 00:00:00,Books,4,337.90812883965845,0.0,new york,(555) 123-4567
587,Bob Johnson,bob@test.com,2023-05-27 12:00:00,Home  Garden,6,440.699661138311,20.0,chicago,555-123-4567
588,ALICE WONG,alice@company.co,2023-05-27 18:00:00,Electronics,3,290.1684525036779,15.0,houston,N/A
589,John Doe,john@example.com,2023-05-28 00:00:00,Home  Garden,9,263.54871235997024,0.0,phoenix,(555)1234567
590,Charlie Brown,charlie@email.com,2023-05-28 06:00:00,Electronics,2,220.9094310572852,0.0,philadelphia,555.123.4567
592,david LEE,david@site.org,2023-05-28 18:00:00,Electronics,7,222.95202082076878,5.0,san diego,1234567890
593,John Doe,john@example.com,2023-05-29 00:00:00,Electronics,9,389.20103130777665,5.0,new york,(555) 123-4567
595,Bob Johnson,bob@test.com,2023-05-29 12:00:00,Home  Garden,3,447.33641207787457,0.0,chicago,555-123-4567
596,ALICE WONG,alice@company.co,2023-05-29 18:00:00,Electronics,7,227.25620704580197,0.0,houston,N/A
597,John Doe,john@example.com,2023-05-30 00:00:00,Electronics,4,307.47389357218947,10.0,phoenix,(555)1234567
598,Charlie Brown,charlie@email.com,2023-05-30 06:00:00,Electronics,8,319.34070101507444,0.0,philadelphia,555.123.4567
600,david LEE,david@site.org,2023-05-30 18:00:00,Electronics,5,354.290548811903,10.0,san diego,1234567890
601,John Doe,john@example.com,2023-05-31 00:00:00,Books,7,126.34239950365507,10.0,new york,(555) 123-4567
603,Bob Johnson,bob@test.com,2023-05-31 12:00:00,Electronics,2,61.07015337609036,5.0,chicago,555-123-4567
604,ALICE WONG,alice@company.co,2023-05-31 18:00:00,Home  Garden,6,198.41055054595816,0.0,houston,N/A
605,John Doe,john@example.com,2023-06-01 00:00:00,Books,2,248.95686362441955,10.0,phoenix,(555)1234567
606,Charlie Brown,charlie@email.com,2023-06-01 06:00:00,Books,3,329.5898871772815,5.0,philadelphia,555.123.4567
608,david LEE,david@site.org,2023-06-01 18:00:00,Electronics,5,304.31902260869435,5.0,san diego,1234567890
609,John Doe,john@example.com,2023-06-02 00:00:00,Clothing,8,374.3610189265143,0.0,new york,(555) 123-4567
611,Bob Johnson,bob@test.com,2023-06-02 12:00:00,Electronics,3,320.7109753744023,5.0,chicago,555-123-4567
612,ALICE WONG,alice@company.co,2023-06-02 18:00:00,Electronics,3,44.75678590554898,10.0,houston,N/A
613,John Doe,john@example.com,2023-06-03 00:00:00,Electronics,3,134.65187461250503,10.0,phoenix,(555)1234567
614,Charlie Brown,charlie@email.com,2023-06-03 06:00:00,Books,6,187.30801567051796,20.0,philadelphia,555.123.4567
616,david LEE,david@site.org,2023-06-03 18:00:00,Books,7,32.367885296168026,15.0,san diego,1234567890
617,John Doe,john@example.com,2023-06-04 00:00:00,Home  Garden,1,78.61180780112566,10.0,new york,(555) 123-4567
619,Bob Johnson,bob@test.com,2023-06-04 12:00:00,Home  Garden,8,486.0510185415148,0.0,chicago,555-123-4567
620,ALICE WONG,alice@company.co,2023-06-04 18:00:00,Home  Garden,4,172.36003348049488,15.0,houston,N/A
621,John Doe,john@example.com,2023-06-05 00:00:00,Electronics,5,246.20011847492043,15.0,phoenix,(555)1234567
622,Charlie Brown,charlie@email.com,2023-06-05 06:00:00,Clothing,4,106.08787924181254,10.0,philadelphia,555.123.4567
624,david LEE,david@site.org,2023-06-05 18:00:00,Home  Garden,8,147.5347756028274,10.0,san diego,1234567890
625,John Doe,john@example.com,2023-06-06 00:00:00,Clothing,2,111.42636343482913,5.0,new york,(555) 123-4567
627,Bob Johnson,bob@test.com,2023-06-06 12:00:00,Home  Garden,3,12.697841588606202,20.0,chicago,555-123-4567
628,ALICE WONG,alice@company.co,2023-06-06 18:00:00,Clothing,9,13.75537599812041,5.0,houston,N/A
629,John Doe,john@example.com,2023-06-07 00:00:00,Home  Garden,4,117.34371645991031,0.0,phoenix,(555)1234567
630,Charlie Brown,charlie@email.com,2023-06-07 06:00:00,Home  Garden,5,27.99346762540236,10.0,philadelphia,555.123.4567
632,david LEE,david@site.org,2023-06-07 18:00:00,Electronics,4,176.04171817598828,10.0,san diego,1234567890
633,John Doe,john@example.com,2023-06-08 00:00:00,Home  Garden,2,403.2669829941083,5.0,new york,(555) 123-4567
635,Bob Johnson,bob@test.com,2023-06-08 12:00:00,Electronics,4,261.20718571864404,0.0,chicago,555-123-4567
636,ALICE WONG,alice@company.co,2023-06-08 18:00:00,Electronics,6,153.8095233719796,0.0,houston,N/A
637,John Doe,john@example.com,2023-06-09 00:00:00,Electronics,7,466.55932252208004,0.0,phoenix,(555)1234567
638,Charlie Brown,charlie@email.com,2023-06-09 06:00:00,Electronics,3,204.53737020622393,10.0,philadelphia,555.123.4567
640,david LEE,david@site.org,2023-06-09 18:00:00,Electronics,6,312.3625928977226,10.0,san diego,1234567890
